Date,DOY,Month,Year,Inches,mm
11/10/2015,314,11,2015,0,0
11/11/2015,315,11,2015,0.73,18.542
11/12/2015,316,11,2015,0.06,1.524
11/13/2015,317,11,2015,0,0
11/14/2015,318,11,2015,0,0
11/15/2015,319,11,2015,0,0
11/16/2015,320,11,2015,0.14,3.556
11/17/2015,321,11,2015,0.33,8.382
11/18/2015,322,11,2015,0.23,5.842
11/19/2015,323,11,2015,0.02,0.508
11/20/2015,324,11,2015,0.76,19.304
11/21/2015,325,11,2015,0.09,2.286
11/22/2015,326,11,2015,0,0
11/23/2015,327,11,2015,0,0
11/24/2015,328,11,2015,0,0
11/25/2015,329,11,2015,0.01,0.254
11/26/2015,330,11,2015,0.92,23.368
11/27/2015,331,11,2015,0.01,0.254
11/28/2015,332,11,2015,0,0
11/29/2015,333,11,2015,0.11,2.794
11/30/2015,334,11,2015,0.47,11.938
12/1/2015,335,12,2015,0.04,1.016
12/2/2015,336,12,2015,0.1,2.54
12/3/2015,337,12,2015,0,0
12/4/2015,338,12,2015,0,0
12/5/2015,339,12,2015,0,0
12/6/2015,340,12,2015,0,0
12/7/2015,341,12,2015,0,0
12/8/2015,342,12,2015,0.01,0.254
12/9/2015,343,12,2015,0,0
12/10/2015,344,12,2015,0.01,0.254
12/11/2015,345,12,2015,0,0
12/12/2015,346,12,2015,0.27,6.858
12/13/2015,347,12,2015,2.15,54.61
12/14/2015,348,12,2015,1.42,36.068
12/15/2015,349,12,2015,0.02,0.508
12/16/2015,350,12,2015,0,0
12/17/2015,351,12,2015,0,0
12/18/2015,352,12,2015,0,0
12/19/2015,353,12,2015,0,0
12/20/2015,354,12,2015,0,0
12/21/2015,355,12,2015,0,0
12/22/2015,356,12,2015,0,0
12/23/2015,357,12,2015,0.7,17.78
12/24/2015,358,12,2015,0.28,7.112
12/25/2015,359,12,2015,0.01,0.254
12/26/2015,360,12,2015,0.07,1.778
12/27/2015,361,12,2015,0,0
12/28/2015,362,12,2015,0.59,14.986
12/29/2015,363,12,2015,0.01,0.254
12/30/2015,364,12,2015,0.05,1.27
12/31/2015,365,12,2015,0,0
1/1/2016,1,1,2016,0,0
1/2/2016,2,1,2016,0,0
1/3/2016,3,1,2016,0,0
1/4/2016,4,1,2016,0,0
1/5/2016,5,1,2016,0,0
1/6/2016,6,1,2016,0.18,4.572
1/7/2016,7,1,2016,0.24,6.096
1/8/2016,8,1,2016,0.13,3.302
1/9/2016,9,1,2016,0,0
1/10/2016,10,1,2016,0,0
1/11/2016,11,1,2016,0.01,0.254
1/12/2016,12,1,2016,0,0
1/13/2016,13,1,2016,0,0
1/14/2016,14,1,2016,0,0
1/15/2016,15,1,2016,0,0
1/16/2016,16,1,2016,0.02,0.508
1/17/2016,17,1,2016,0,0
1/18/2016,18,1,2016,0,0
1/19/2016,19,1,2016,0.09,2.286
1/20/2016,20,1,2016,0,0
1/21/2016,21,1,2016,0,0
1/22/2016,22,1,2016,0.06,1.524
1/23/2016,23,1,2016,0,0
1/24/2016,24,1,2016,0,0
1/25/2016,25,1,2016,0.19,4.826
1/26/2016,26,1,2016,0,0
1/27/2016,27,1,2016,0,0
1/28/2016,28,1,2016,0,0
1/29/2016,29,1,2016,0,0
1/30/2016,30,1,2016,0.01,0.254
1/31/2016,31,1,2016,0,0
2/1/2016,32,2,2016,0,0
2/2/2016,33,2,2016,0.82,20.828
2/3/2016,34,2,2016,0.15,3.81
2/4/2016,35,2,2016,0,0
2/5/2016,36,2,2016,0.03,0.762
2/6/2016,37,2,2016,0,0
2/7/2016,38,2,2016,0.02,0.508
2/8/2016,39,2,2016,0.15,3.81
2/9/2016,40,2,2016,0,0
2/10/2016,41,2,2016,0.1,2.54
2/11/2016,42,2,2016,0.1,2.54
2/12/2016,43,2,2016,0,0
2/13/2016,44,2,2016,0.28,7.112
2/14/2016,45,2,2016,0.09,2.286
2/15/2016,46,2,2016,0,0
2/16/2016,47,2,2016,0.16,4.064
2/17/2016,48,2,2016,0.01,0.254
2/18/2016,49,2,2016,0,0
2/19/2016,50,2,2016,0,0
2/20/2016,51,2,2016,0,0
2/21/2016,52,2,2016,0.06,1.524
2/22/2016,53,2,2016,0,0
2/23/2016,54,2,2016,0,0
2/24/2016,55,2,2016,0,0
2/25/2016,56,2,2016,0,0
2/26/2016,57,2,2016,0,0
2/27/2016,58,2,2016,0,0
2/28/2016,59,2,2016,0,0
2/29/2016,60,2,2016,0.06,1.524
3/1/2016,61,3,2016,0.07,1.778
3/2/2016,62,3,2016,0.01,0.254
3/3/2016,63,3,2016,0,0
3/4/2016,64,3,2016,0.02,0.508
3/5/2016,65,3,2016,0,0
3/6/2016,66,3,2016,0,0
3/7/2016,67,3,2016,0,0
3/8/2016,68,3,2016,0.01,0.254
3/9/2016,69,3,2016,0,0
3/10/2016,70,3,2016,0,0
3/11/2016,71,3,2016,0,0
3/12/2016,72,3,2016,0.21,5.334
3/13/2016,73,3,2016,0.03,0.762
3/14/2016,74,3,2016,0,0
3/15/2016,75,3,2016,0.32,8.128
3/16/2016,76,3,2016,0,0
3/17/2016,77,3,2016,0,0
3/18/2016,78,3,2016,0,0
3/19/2016,79,3,2016,0.15,3.81
3/20/2016,80,3,2016,0.01,0.254
3/21/2016,81,3,2016,0,0
3/22/2016,82,3,2016,0,0
3/23/2016,83,3,2016,0.63,16.002
3/24/2016,84,3,2016,0,0
3/25/2016,85,3,2016,0,0
3/26/2016,86,3,2016,0.11,2.794
3/27/2016,87,3,2016,0,0
3/28/2016,88,3,2016,0,0
3/29/2016,89,3,2016,0,0
3/30/2016,90,3,2016,0.42,10.668
3/31/2016,91,3,2016,0.28,7.112
4/1/2016,92,4,2016,0.6,15.24
4/2/2016,93,4,2016,0,0
4/3/2016,94,4,2016,0,0
4/4/2016,95,4,2016,0,0
4/5/2016,96,4,2016,0.03,0.762
4/6/2016,97,4,2016,0,0
4/7/2016,98,4,2016,0.12,3.048
4/8/2016,99,4,2016,0,0
4/9/2016,100,4,2016,0,0
4/10/2016,101,4,2016,0.01,0.254
4/11/2016,102,4,2016,0,0
4/12/2016,103,4,2016,0,0
4/13/2016,104,4,2016,0,0
4/14/2016,105,4,2016,0,0
4/15/2016,106,4,2016,0,0
4/16/2016,107,4,2016,0,0
4/17/2016,108,4,2016,0,0
4/18/2016,109,4,2016,0.15,3.81
4/19/2016,110,4,2016,0,0
4/20/2016,111,4,2016,0.67,17.018
4/21/2016,112,4,2016,0.1,2.54
4/22/2016,113,4,2016,0,0
4/23/2016,114,4,2016,0,0
4/24/2016,115,4,2016,0.23,5.842
4/25/2016,116,4,2016,0,0
4/26/2016,117,4,2016,0,0
4/27/2016,118,4,2016,0.78,19.812
4/28/2016,119,4,2016,0.03,0.762
4/29/2016,120,4,2016,0,0
4/30/2016,121,4,2016,1.23,31.242
5/1/2016,122,5,2016,0.16,4.064
5/2/2016,123,5,2016,0,0
5/3/2016,124,5,2016,0,0
5/4/2016,125,5,2016,0,0
5/5/2016,126,5,2016,0,0
5/6/2016,127,5,2016,0,0
5/7/2016,128,5,2016,0.04,1.016
5/8/2016,129,5,2016,0.03,0.762
5/9/2016,130,5,2016,0.4,10.16
5/10/2016,131,5,2016,0,0
5/11/2016,132,5,2016,0.08,2.032
5/12/2016,133,5,2016,0,0
5/13/2016,134,5,2016,0.2,5.08
5/14/2016,135,5,2016,0,0
5/15/2016,136,5,2016,0,0
5/16/2016,137,5,2016,0,0
5/17/2016,138,5,2016,0,0
5/18/2016,139,5,2016,0,0
5/19/2016,140,5,2016,0,0
5/20/2016,141,5,2016,0,0
5/21/2016,142,5,2016,0,0
5/22/2016,143,5,2016,0,0
5/23/2016,144,5,2016,0,0
5/24/2016,145,5,2016,0.18,4.572
5/25/2016,146,5,2016,0.75,19.05
5/26/2016,147,5,2016,0.34,8.636
5/27/2016,148,5,2016,0.64,16.256
5/28/2016,149,5,2016,0.05,1.27
5/29/2016,150,5,2016,0,0
5/30/2016,151,5,2016,0.66,16.764
5/31/2016,152,5,2016,0.5,12.7
6/1/2016,153,6,2016,0,0
6/2/2016,154,6,2016,0,0
6/3/2016,155,6,2016,0.21,5.334
6/4/2016,156,6,2016,0,0
6/5/2016,157,6,2016,0,0
6/6/2016,158,6,2016,0,0
6/7/2016,159,6,2016,0,0
6/8/2016,160,6,2016,0,0
6/9/2016,161,6,2016,0,0
6/10/2016,162,6,2016,0,0
6/11/2016,163,6,2016,0.03,0.762
6/12/2016,164,6,2016,0,0
6/13/2016,165,6,2016,0.08,2.032
6/14/2016,166,6,2016,0.36,9.144
6/15/2016,167,6,2016,0,0
6/16/2016,168,6,2016,0,0
6/17/2016,169,6,2016,0,0
6/18/2016,170,6,2016,0,0
6/19/2016,171,6,2016,0,0
6/20/2016,172,6,2016,0.03,0.762
6/21/2016,173,6,2016,0.04,1.016
6/22/2016,174,6,2016,0.04,1.016
6/23/2016,175,6,2016,0,0
6/24/2016,176,6,2016,0,0
6/25/2016,177,6,2016,0.01,0.254
6/26/2016,178,6,2016,0.08,2.032
6/27/2016,179,6,2016,0,0
6/28/2016,180,6,2016,0,0
6/29/2016,181,6,2016,0.01,0.254
6/30/2016,182,6,2016,0,0
7/1/2016,183,7,2016,0,0
7/2/2016,184,7,2016,0,0
7/3/2016,185,7,2016,0,0
7/4/2016,186,7,2016,0,0
7/5/2016,187,7,2016,0.27,6.858
7/6/2016,188,7,2016,0.27,6.858
7/7/2016,189,7,2016,0.64,16.256
7/8/2016,190,7,2016,0,0
7/9/2016,191,7,2016,0,0
7/10/2016,192,7,2016,0.47,11.938
7/11/2016,193,7,2016,0.53,13.462
7/12/2016,194,7,2016,0.25,6.35
7/13/2016,195,7,2016,0.06,1.524
7/14/2016,196,7,2016,0,0
7/15/2016,197,7,2016,0,0
7/16/2016,198,7,2016,0,0
7/17/2016,199,7,2016,1.09,27.686
7/18/2016,200,7,2016,1.77,44.958
7/19/2016,201,7,2016,1.21,30.734
7/20/2016,202,7,2016,0,0
7/21/2016,203,7,2016,0,0
7/22/2016,204,7,2016,0,0
7/23/2016,205,7,2016,0.01,0.254
7/24/2016,206,7,2016,0,0
7/25/2016,207,7,2016,0,0
7/26/2016,208,7,2016,0,0
7/27/2016,209,7,2016,0,0
7/28/2016,210,7,2016,0,0
7/29/2016,211,7,2016,0,0
7/30/2016,212,7,2016,0,0
7/31/2016,213,7,2016,0,0
8/1/2016,214,8,2016,0.05,1.27
8/2/2016,215,8,2016,0.23,5.842
8/3/2016,216,8,2016,0,0
8/4/2016,217,8,2016,0.29,7.366
8/5/2016,218,8,2016,0,0
8/6/2016,219,8,2016,0,0
8/7/2016,220,8,2016,0.01,0.254
8/8/2016,221,8,2016,0,0
8/9/2016,222,8,2016,0,0
8/10/2016,223,8,2016,0.48,12.192
8/11/2016,224,8,2016,4.5,114.3
8/12/2016,225,8,2016,0.18,4.572
8/13/2016,226,8,2016,0,0
8/14/2016,227,8,2016,0,0
8/15/2016,228,8,2016,0,0
8/16/2016,229,8,2016,0,0
8/17/2016,230,8,2016,0.23,5.842
8/18/2016,231,8,2016,0,0
8/19/2016,232,8,2016,0.7,17.78
8/20/2016,233,8,2016,0.04,1.016
8/21/2016,234,8,2016,0,0
8/22/2016,235,8,2016,0,0
8/23/2016,236,8,2016,0,0
8/24/2016,237,8,2016,0.12,3.048
8/25/2016,238,8,2016,0,0
8/26/2016,239,8,2016,0.03,0.762
8/27/2016,240,8,2016,0,0
8/28/2016,241,8,2016,0,0
8/29/2016,242,8,2016,0.09,2.286
8/30/2016,243,8,2016,0,0
8/31/2016,244,8,2016,0,0
9/1/2016,245,9,2016,0,0
9/2/2016,246,9,2016,0,0
9/3/2016,247,9,2016,0,0
9/4/2016,248,9,2016,0,0
9/5/2016,249,9,2016,0,0
9/6/2016,250,9,2016,0,0
9/7/2016,251,9,2016,2.08,52.832
9/8/2016,252,9,2016,0,0
9/9/2016,253,9,2016,0.24,6.096
9/10/2016,254,9,2016,0,0
9/11/2016,255,9,2016,0,0
9/12/2016,256,9,2016,0,0
9/13/2016,257,9,2016,0.17,4.318
9/14/2016,258,9,2016,0,0
9/15/2016,259,9,2016,1.04,26.416
9/16/2016,260,9,2016,0.72,18.288
9/17/2016,261,9,2016,0,0
9/18/2016,262,9,2016,0,0
9/19/2016,263,9,2016,0,0
9/20/2016,264,9,2016,0,0
9/21/2016,265,9,2016,0,0
9/22/2016,266,9,2016,1.27,32.258
9/23/2016,267,9,2016,0.11,2.794
9/24/2016,268,9,2016,1.18,29.972
9/25/2016,269,9,2016,0.11,2.794
9/26/2016,270,9,2016,0,0
9/27/2016,271,9,2016,0,0
9/28/2016,272,9,2016,0,0
9/29/2016,273,9,2016,0,0
9/30/2016,274,9,2016,0,0
10/1/2016,275,10,2016,0,0
10/2/2016,276,10,2016,0,0
10/3/2016,277,10,2016,0,0
10/4/2016,278,10,2016,0.28,7.112
10/5/2016,279,10,2016,0.01,0.254
10/6/2016,280,10,2016,0.16,4.064
10/7/2016,281,10,2016,0,0
10/8/2016,282,10,2016,0,0
10/9/2016,283,10,2016,0,0
10/10/2016,284,10,2016,0.07,1.778
10/11/2016,285,10,2016,0,0
10/12/2016,286,10,2016,0.08,2.032
10/13/2016,287,10,2016,0,0
10/14/2016,288,10,2016,0,0
10/15/2016,289,10,2016,0.01,0.254
10/16/2016,290,10,2016,0,0
10/17/2016,291,10,2016,0,0
10/18/2016,292,10,2016,0,0
10/19/2016,293,10,2016,0,0
10/20/2016,294,10,2016,0,0
10/21/2016,295,10,2016,0,0
10/22/2016,296,10,2016,0,0
10/23/2016,297,10,2016,0,0
10/24/2016,298,10,2016,0,0
10/25/2016,299,10,2016,0.01,0.254
10/26/2016,300,10,2016,0.1,2.54
10/27/2016,301,10,2016,0,0
10/28/2016,302,10,2016,0,0
10/29/2016,303,10,2016,0,0
10/30/2016,304,10,2016,0,0
10/31/2016,305,10,2016,0,0
11/1/2016,306,11,2016,0,0
11/2/2016,307,11,2016,0,0
11/3/2016,308,11,2016,0,0
11/4/2016,309,11,2016,0,0
11/5/2016,310,11,2016,0,0
11/6/2016,311,11,2016,0,0
11/7/2016,312,11,2016,0,0
11/8/2016,313,11,2016,0,0
11/9/2016,314,11,2016,0,0
11/10/2016,315,11,2016,0,0
11/11/2016,316,11,2016,0,0
11/12/2016,317,11,2016,0,0
11/13/2016,318,11,2016,0,0
11/14/2016,319,11,2016,0,0
11/15/2016,320,11,2016,0,0
11/16/2016,321,11,2016,0,0
11/17/2016,322,11,2016,0,0
11/18/2016,323,11,2016,0,0
11/19/2016,324,11,2016,0,0
11/20/2016,325,11,2016,0,0
11/21/2016,326,11,2016,0.01,0.254
11/22/2016,327,11,2016,0.69,17.526
11/23/2016,328,11,2016,0.25,6.35
11/24/2016,329,11,2016,0,0
11/25/2016,330,11,2016,0,0
11/26/2016,331,11,2016,0,0
11/27/2016,332,11,2016,0.44,11.176
11/28/2016,333,11,2016,0,0
11/29/2016,334,11,2016,0,0
11/30/2016,335,11,2016,0.06,1.524
12/1/2016,336,12,2016,0,0
12/2/2016,337,12,2016,0.01,0.254
12/3/2016,338,12,2016,0.14,3.556
12/4/2016,339,12,2016,0.29,7.366
12/5/2016,340,12,2016,0.01,0.254
12/6/2016,341,12,2016,0.07,1.778
12/7/2016,342,12,2016,0,0
12/8/2016,343,12,2016,0.01,0.254
12/9/2016,344,12,2016,0,0
12/10/2016,345,12,2016,0.16,4.064
12/11/2016,346,12,2016,0,0
12/12/2016,347,12,2016,0,0
12/13/2016,348,12,2016,0,0
12/14/2016,349,12,2016,0,0
12/15/2016,350,12,2016,0,0
12/16/2016,351,12,2016,0.01,0.254
12/17/2016,352,12,2016,0.13,3.302
12/18/2016,353,12,2016,0,0
12/19/2016,354,12,2016,0,0
12/20/2016,355,12,2016,0,0
12/21/2016,356,12,2016,0,0
12/22/2016,357,12,2016,0,0
12/23/2016,358,12,2016,0.13,3.302
12/24/2016,359,12,2016,0,0
12/25/2016,360,12,2016,0.4,10.16
12/26/2016,361,12,2016,0,0
12/27/2016,362,12,2016,0,0
12/28/2016,363,12,2016,0,0
12/29/2016,364,12,2016,0,0
12/30/2016,365,12,2016,0,0
12/31/2016,366,12,2016,0,0
1/1/2017,1,1,2017,0,0
1/2/2017,2,1,2017,0.12,3.048
1/3/2017,3,1,2017,0,0
1/4/2017,4,1,2017,0.02,0.508
1/5/2017,5,1,2017,0,0
1/6/2017,6,1,2017,0,0
1/7/2017,7,1,2017,0,0
1/8/2017,8,1,2017,0,0
1/9/2017,9,1,2017,0.01,0.254
1/10/2017,10,1,2017,0.33,8.382
1/11/2017,11,1,2017,0.02,0.508
1/12/2017,12,1,2017,0.1,2.54
1/13/2017,13,1,2017,0,0
1/14/2017,14,1,2017,0,0
1/15/2017,15,1,2017,0.07,1.778
1/16/2017,16,1,2017,0.67,17.018
1/17/2017,17,1,2017,0,0
1/18/2017,18,1,2017,0,0
1/19/2017,19,1,2017,0,0
1/20/2017,20,1,2017,0.06,1.524
1/21/2017,21,1,2017,0.08,2.032
1/22/2017,22,1,2017,0,0
1/23/2017,23,1,2017,0,0
1/24/2017,24,1,2017,0.24,6.096
1/25/2017,25,1,2017,0.41,10.414
1/26/2017,26,1,2017,0,0
1/27/2017,27,1,2017,0,0
1/28/2017,28,1,2017,0,0
1/29/2017,29,1,2017,0,0
1/30/2017,30,1,2017,0,0
1/31/2017,31,1,2017,0,0
2/1/2017,32,2,2017,0.01,0.254
2/2/2017,33,2,2017,0,0
2/3/2017,34,2,2017,0,0
2/4/2017,35,2,2017,0,0
2/5/2017,36,2,2017,0,0
2/6/2017,37,2,2017,0,0
2/7/2017,38,2,2017,0,0
2/8/2017,39,2,2017,0.26,6.604
2/9/2017,40,2,2017,0,0
2/10/2017,41,2,2017,0,0
2/11/2017,42,2,2017,0.01,0.254
2/12/2017,43,2,2017,0.01,0.254
2/13/2017,44,2,2017,0,0
2/14/2017,45,2,2017,0,0
2/15/2017,46,2,2017,0,0
2/16/2017,47,2,2017,0,0
2/17/2017,48,2,2017,0,0
2/18/2017,49,2,2017,0,0
2/19/2017,50,2,2017,0,0
2/20/2017,51,2,2017,0.69,17.526
2/21/2017,52,2,2017,0,0
2/22/2017,53,2,2017,0,0
2/23/2017,54,2,2017,0.21,5.334
2/24/2017,55,2,2017,0.47,11.938
2/25/2017,56,2,2017,0,0
2/26/2017,57,2,2017,0,0
2/27/2017,58,2,2017,0.05,1.27
2/28/2017,59,2,2017,0.04,1.016
3/1/2017,60,3,2017,0.05,1.27
3/2/2017,61,3,2017,0.04,1.016
3/3/2017,62,3,2017,0,0
3/4/2017,63,3,2017,0,0
3/5/2017,64,3,2017,0,0
3/6/2017,65,3,2017,0.26,6.604
3/7/2017,66,3,2017,0.01,0.254
3/8/2017,67,3,2017,0,0
3/9/2017,68,3,2017,0,0
3/10/2017,69,3,2017,0.09,2.286
3/11/2017,70,3,2017,0.04,1.016
3/12/2017,71,3,2017,0.16,4.064
3/13/2017,72,3,2017,0.25,6.35
3/14/2017,73,3,2017,0,0
3/15/2017,74,3,2017,0,0
3/16/2017,75,3,2017,0,0
3/17/2017,76,3,2017,0,0
3/18/2017,77,3,2017,0,0
3/19/2017,78,3,2017,0,0
3/20/2017,79,3,2017,0,0
3/21/2017,80,3,2017,0.01,0.254
3/22/2017,81,3,2017,0,0
3/23/2017,82,3,2017,0,0
3/24/2017,83,3,2017,0.17,4.318
3/25/2017,84,3,2017,0.84,21.336
3/26/2017,85,3,2017,0,0
3/27/2017,86,3,2017,0,0
3/28/2017,87,3,2017,0,0
3/29/2017,88,3,2017,1.12,28.448
3/30/2017,89,3,2017,0,0
3/31/2017,90,3,2017,0,0
4/1/2017,91,4,2017,0,0
4/2/2017,92,4,2017,0.03,0.762
4/3/2017,93,4,2017,0.5,12.7
4/4/2017,94,4,2017,0,0
4/5/2017,95,4,2017,0.01,0.254
4/6/2017,96,4,2017,0,0
4/7/2017,97,4,2017,0,0
4/8/2017,98,4,2017,0,0
4/9/2017,99,4,2017,0,0
4/10/2017,100,4,2017,0,0
4/11/2017,101,4,2017,0,0
4/12/2017,102,4,2017,0.03,0.762
4/13/2017,103,4,2017,0.01,0.254
4/14/2017,104,4,2017,0.35,8.89
4/15/2017,105,4,2017,0.33,8.382
4/16/2017,106,4,2017,0,0
4/17/2017,107,4,2017,0,0
4/18/2017,108,4,2017,0.16,4.064
4/19/2017,109,4,2017,0.5,12.7
4/20/2017,110,4,2017,0,0
4/21/2017,111,4,2017,0,0
4/22/2017,112,4,2017,0,0
4/23/2017,113,4,2017,0,0
4/24/2017,114,4,2017,0,0
4/25/2017,115,4,2017,0.03,0.762
4/26/2017,116,4,2017,0,0
4/27/2017,117,4,2017,0,0
4/28/2017,118,4,2017,0.45,11.43
4/29/2017,119,4,2017,0.16,4.064
4/30/2017,120,4,2017,1.41,35.814
5/1/2017,121,5,2017,0.64,16.256
5/2/2017,122,5,2017,0,0
5/3/2017,123,5,2017,0,0
5/4/2017,124,5,2017,0,0
5/5/2017,125,5,2017,0,0
5/6/2017,126,5,2017,0,0
5/7/2017,127,5,2017,0,0
5/8/2017,128,5,2017,0.01,0.254
5/9/2017,129,5,2017,0,0
5/10/2017,130,5,2017,0.99,25.146
5/11/2017,131,5,2017,0,0
5/12/2017,132,5,2017,0,0
5/13/2017,133,5,2017,0,0
5/14/2017,134,5,2017,0,0
5/15/2017,135,5,2017,0.01,0.254
5/16/2017,136,5,2017,0.88,22.352
5/17/2017,137,5,2017,0.79,20.066
5/18/2017,138,5,2017,0.07,1.778
5/19/2017,139,5,2017,0.86,21.844
5/20/2017,140,5,2017,0.27,6.858
5/21/2017,141,5,2017,0,0
5/22/2017,142,5,2017,0.09,2.286
5/23/2017,143,5,2017,0.23,5.842
5/24/2017,144,5,2017,0.21,5.334
5/25/2017,145,5,2017,0,0
5/26/2017,146,5,2017,0,0
5/27/2017,147,5,2017,0.17,4.318
5/28/2017,148,5,2017,0,0
5/29/2017,149,5,2017,0,0
5/30/2017,150,5,2017,0,0
5/31/2017,151,5,2017,0,0
6/1/2017,152,6,2017,0,0
6/2/2017,153,6,2017,0,0
6/3/2017,154,6,2017,0,0
6/4/2017,155,6,2017,0,0
6/5/2017,156,6,2017,0,0
6/6/2017,157,6,2017,0,0
6/7/2017,158,6,2017,0,0
6/8/2017,159,6,2017,0,0
6/9/2017,160,6,2017,0,0
6/10/2017,161,6,2017,0,0
6/11/2017,162,6,2017,0,0
6/12/2017,163,6,2017,0,0
6/13/2017,164,6,2017,0.25,6.35
6/14/2017,165,6,2017,0.76,19.304
6/15/2017,166,6,2017,0,0
6/16/2017,167,6,2017,0.29,7.366
6/17/2017,168,6,2017,0.04,1.016
6/18/2017,169,6,2017,0,0
6/19/2017,170,6,2017,0.04,1.016
6/20/2017,171,6,2017,0,0
6/21/2017,172,6,2017,0.02,0.508
6/22/2017,173,6,2017,0.1,2.54
6/23/2017,174,6,2017,0,0
6/24/2017,175,6,2017,0,0
6/25/2017,176,6,2017,0,0
6/26/2017,177,6,2017,0.09,2.286
6/27/2017,178,6,2017,0,0
6/28/2017,179,6,2017,0.48,12.192
6/29/2017,180,6,2017,0.08,2.032
6/30/2017,181,6,2017,0.05,1.27
7/1/2017,182,7,2017,0,0
7/2/2017,183,7,2017,0.01,0.254
7/3/2017,184,7,2017,0.09,2.286
7/4/2017,185,7,2017,0,0
7/5/2017,186,7,2017,0,0
7/6/2017,187,7,2017,0,0
7/7/2017,188,7,2017,0,0
7/8/2017,189,7,2017,0,0
7/9/2017,190,7,2017,0,0
7/10/2017,191,7,2017,0,0
7/11/2017,192,7,2017,0.01,0.254
7/12/2017,193,7,2017,0.11,2.794
7/13/2017,194,7,2017,0,0
7/14/2017,195,7,2017,0,0
7/15/2017,196,7,2017,0,0
7/16/2017,197,7,2017,0,0
7/17/2017,198,7,2017,0,0
7/18/2017,199,7,2017,0,0
7/19/2017,200,7,2017,0,0
7/20/2017,201,7,2017,0.59,14.986
7/21/2017,202,7,2017,0.07,1.778
7/22/2017,203,7,2017,0,0
7/23/2017,204,7,2017,0,0
7/24/2017,205,7,2017,0,0
7/25/2017,206,7,2017,0,0
7/26/2017,207,7,2017,0.07,1.778
7/27/2017,208,7,2017,0,0
7/28/2017,209,7,2017,0,0
7/29/2017,210,7,2017,0,0
7/30/2017,211,7,2017,0,0
7/31/2017,212,7,2017,0,0
8/1/2017,213,8,2017,0.95,24.13
8/2/2017,214,8,2017,0,0
8/3/2017,215,8,2017,0.36,9.144
8/4/2017,216,8,2017,0,0
8/5/2017,217,8,2017,0,0
8/6/2017,218,8,2017,0,0
8/7/2017,219,8,2017,0.03,0.762
8/8/2017,220,8,2017,0,0
8/9/2017,221,8,2017,0,0
8/10/2017,222,8,2017,0.02,0.508
8/11/2017,223,8,2017,0,0
8/12/2017,224,8,2017,0,0
8/13/2017,225,8,2017,0.08,2.032
8/14/2017,226,8,2017,0.29,7.366
8/15/2017,227,8,2017,0.22,5.588
8/16/2017,228,8,2017,0.09,2.286
8/17/2017,229,8,2017,0,0
8/18/2017,230,8,2017,0.08,2.032
8/19/2017,231,8,2017,0.01,0.254
8/20/2017,232,8,2017,0.3,7.62
8/21/2017,233,8,2017,1.12,28.448
8/22/2017,234,8,2017,0,0
8/23/2017,235,8,2017,0.01,0.254
8/24/2017,236,8,2017,0.02,0.508
8/25/2017,237,8,2017,0.01,0.254
8/26/2017,238,8,2017,0.03,0.762
8/27/2017,239,8,2017,0.04,1.016
8/28/2017,240,8,2017,0,0
8/29/2017,241,8,2017,0,0
8/30/2017,242,8,2017,0,0
8/31/2017,243,8,2017,0,0
9/1/2017,244,9,2017,0,0
9/2/2017,245,9,2017,0,0
9/3/2017,246,9,2017,0,0
9/4/2017,247,9,2017,0,0
9/5/2017,248,9,2017,0,0
9/6/2017,249,9,2017,0,0
9/7/2017,250,9,2017,0,0
9/8/2017,251,9,2017,0,0
9/9/2017,252,9,2017,0,0
9/10/2017,253,9,2017,0,0
9/11/2017,254,9,2017,0,0
9/12/2017,255,9,2017,0,0
9/13/2017,256,9,2017,0,0
9/14/2017,257,9,2017,0,0
9/15/2017,258,9,2017,0.01,0.254
9/16/2017,259,9,2017,0.82,20.828
9/17/2017,260,9,2017,0.18,4.572
9/18/2017,261,9,2017,0.16,4.064
9/19/2017,262,9,2017,0,0
9/20/2017,263,9,2017,0,0
9/21/2017,264,9,2017,0,0
9/22/2017,265,9,2017,0,0
9/23/2017,266,9,2017,0,0
9/24/2017,267,9,2017,0,0
9/25/2017,268,9,2017,0.79,20.066
9/26/2017,269,9,2017,0.01,0.254
9/27/2017,270,9,2017,0,0
9/28/2017,271,9,2017,0,0
9/29/2017,272,9,2017,0,0
9/30/2017,273,9,2017,0,0
10/1/2017,274,10,2017,0.05,1.27
10/2/2017,275,10,2017,0.54,13.716
10/3/2017,276,10,2017,0.24,6.096
10/4/2017,277,10,2017,0,0
10/5/2017,278,10,2017,0.08,2.032
10/6/2017,279,10,2017,1.85,46.99
10/7/2017,280,10,2017,1.49,37.846
10/8/2017,281,10,2017,0,0
10/9/2017,282,10,2017,0,0
10/10/2017,283,10,2017,0.77,19.558
10/11/2017,284,10,2017,0,0
10/12/2017,285,10,2017,0,0
10/13/2017,286,10,2017,0.28,7.112
10/14/2017,287,10,2017,0.67,17.018
10/15/2017,288,10,2017,0,0
10/16/2017,289,10,2017,0,0
10/17/2017,290,10,2017,0,0
10/18/2017,291,10,2017,0,0
10/19/2017,292,10,2017,0,0
10/20/2017,293,10,2017,0,0
10/21/2017,294,10,2017,0.24,6.096
10/22/2017,295,10,2017,0,0
10/23/2017,296,10,2017,0.01,0.254
10/24/2017,297,10,2017,0,0
10/25/2017,298,10,2017,0,0
10/26/2017,299,10,2017,0,0
